state,district,market,crop,variety,date,min_price,max_price,price_per_kg
madhya pradesh,vidisha,ganjbasoda,wheat,sujata,19-08-2025,2557,2913,2913
madhya pradesh,vidisha,vidisha,bengal gram(gram)(whole),gram,19-08-2025,5150,5741,5741
madhya pradesh,vidisha,vidisha,soyabean,soyabeen,19-08-2025,4200,4645,4645
madhya pradesh,vidisha,vidisha,wheat,wheat,19-08-2025,2673,2800,2800
maharashtra,ahmednagar,rahata,beans,other,19-08-2025,4000,5000,4500
maharashtra,ahmednagar,rahata,brinjal,other,19-08-2025,500,1500,1000
maharashtra,ahmednagar,rahata,garlic,other,19-08-2025,4000,6000,5000
maharashtra,ahmednagar,rahata,spinach,other,19-08-2025,5,10,8
maharashtra,ahmednagar,rahuri,tomato,other,19-08-2025,1500,2500,2000
maharashtra,amarawati,amarawati,bengal gram(gram)(whole),other,19-08-2025,5700,5900,5800
maharashtra,chandrapur,chandrapur(ganjwad),bitter gourd,other,19-08-2025,2000,4000,3000
maharashtra,chattrapati sambhajinagar,chattrapati sambhajinagar,bhindi(ladies finger),other,19-08-2025,1500,2000,1750
maharashtra,chattrapati sambhajinagar,chattrapati sambhajinagar,bitter gourd,other,19-08-2025,1600,1800,1700
maharashtra,chattrapati sambhajinagar,chattrapati sambhajinagar,coriander(leaves),other,19-08-2025,700,1200,950
maharashtra,chattrapati sambhajinagar,chattrapati sambhajinagar,drumstick,other,19-08-2025,700,1200,950
maharashtra,chattrapati sambhajinagar,chattrapati sambhajinagar,guar,other,19-08-2025,1300,2500,1900
maharashtra,chattrapati sambhajinagar,chattrapati sambhajinagar,methi(leaves),other,19-08-2025,800,1000,900
maharashtra,chattrapati sambhajinagar,chattrapati sambhajinagar,onion,other,19-08-2025,300,1600,950
maharashtra,dharashiv(usmanabad),murum,wheat,bansi,19-08-2025,2501,2501,2501
maharashtra,dharashiv(usmanabad),tuljapur,black gram (urd beans)(whole),other,19-08-2025,6500,7000,6850
maharashtra,dharashiv(usmanabad),umarga,arhar (tur/red gram)(whole),other,19-08-2025,6100,6100,6100
maharashtra,jalgaon,bhusaval,brinjal,other,19-08-2025,1500,2500,2000
maharashtra,jalgaon,bhusaval,cabbage,other,19-08-2025,800,1200,1000
maharashtra,jalgaon,bhusaval,potato,other,19-08-2025,1400,2000,1700
maharashtra,kolhapur,kolhapur,tomato,other,19-08-2025,1000,3600,2300
maharashtra,mumbai,mumbai,arecanut(betelnut/supari),other,19-08-2025,35000,75000,55000
maharashtra,mumbai,mumbai,arhar dal(tur dal),other,19-08-2025,8400,12000,10700
maharashtra,mumbai,mumbai,beetroot,other,19-08-2025,1600,2400,2000
maharashtra,mumbai,mumbai,bitter gourd,other,19-08-2025,1800,2400,2100
maharashtra,mumbai,mumbai,black gram (urd beans)(whole),other,19-08-2025,7850,8900,8600
maharashtra,mumbai,mumbai,black pepper,other,19-08-2025,65000,90000,77500
maharashtra,mumbai,mumbai,brinjal,other,19-08-2025,800,2000,1400
maharashtra,mumbai,mumbai,chili red,other,19-08-2025,14100,28100,21100
maharashtra,mumbai,mumbai,coriander(leaves),other,19-08-2025,1000,1500,1250
maharashtra,mumbai,mumbai,drumstick,other,19-08-2025,2000,2800,2400
maharashtra,mumbai,mumbai,ginger(green),other,19-08-2025,4000,8000,6000
maharashtra,mumbai,mumbai,ground nut seed,other,19-08-2025,8000,13000,10800
maharashtra,mumbai,mumbai,mint(pudina),other,19-08-2025,400,500,450
maharashtra,mumbai,mumbai,soanf,other,19-08-2025,10000,35000,22500
maharashtra,mumbai,mumbai,sweet potato,other,19-08-2025,3000,4000,3500
maharashtra,mumbai,mumbai,tomato,other,19-08-2025,3000,4000,3500
maharashtra,mumbai,mumbai- fruit market,apple,other,19-08-2025,8000,12000,10000
maharashtra,mumbai,mumbai- fruit market,chikoos(sapota),other,19-08-2025,4000,5000,4500
maharashtra,mumbai,mumbai- fruit market,guava,other,19-08-2025,2500,6000,4250
maharashtra,nagpur,kalmeshwar,bhindi(ladies finger),other,19-08-2025,615,1000,825
maharashtra,nagpur,kalmeshwar,coriander(leaves),other,19-08-2025,4535,5000,4835
maharashtra,nagpur,kalmeshwar,green chilli,other,19-08-2025,5530,6000,5850
maharashtra,nagpur,kalmeshwar,spinach,other,19-08-2025,1020,1500,1340
maharashtra,nanded,mudkhed,jowar(sorghum),other,19-08-2025,2050,2050,2050
maharashtra,nashik,kalvan,maize,other,19-08-2025,2200,2200,2200
maharashtra,nashik,lasalgaon(vinchur),onion,other,19-08-2025,600,1752,1580
maharashtra,nashik,pimpalgaon,pomegranate,other,19-08-2025,250,11750,8700
maharashtra,nashik,pimpalgaon baswant(saykheda),onion,other,19-08-2025,800,1617,1400
maharashtra,pune,khed,cauliflower,other,19-08-2025,800,1500,1100
maharashtra,pune,khed(chakan),bhindi(ladies finger),other,19-08-2025,2000,3000,2500
maharashtra,pune,khed(chakan),cauliflower,other,19-08-2025,1500,2000,1750
maharashtra,pune,khed(chakan),guar,other,19-08-2025,3000,5000,4000
maharashtra,pune,khed(chakan),tomato,other,19-08-2025,2000,3500,2500
maharashtra,pune,pune,ragi (finger millet),other,19-08-2025,5000,5600,5300
maharashtra,pune,pune,wheat,sharbati,19-08-2025,4500,5000,4750
maharashtra,pune,pune(moshi),guar,other,19-08-2025,6000,7000,6500
maharashtra,pune,pune(moshi),little gourd (kundru),other,19-08-2025,3000,3000,3000
maharashtra,pune,pune(moshi),methi(leaves),other,19-08-2025,5,8,7
maharashtra,pune,pune(moshi),papaya,other,19-08-2025,3000,3000,3000
maharashtra,pune,pune(moshi),raddish,other,19-08-2025,15,15,15
maharashtra,pune,pune(moshi),ridgeguard(tori),other,19-08-2025,2000,3000,2500
maharashtra,pune,pune(moshi),seetapal,other,19-08-2025,5000,5000,5000
maharashtra,pune,pune(pimpri),beans,other,19-08-2025,1500,2500,2000
maharashtra,raigad,mangaon,rice,other,19-08-2025,1900,4800,3800
maharashtra,raigad,panvel,carrot,other,19-08-2025,4000,5000,4500
maharashtra,raigad,panvel,tomato,other,19-08-2025,4000,5000,4500
maharashtra,ratnagiri,ratnagiri (nachane),carrot,other,19-08-2025,4000,4500,4200
maharashtra,ratnagiri,ratnagiri (nachane),cucumbar(kheera),other,19-08-2025,2500,3000,2600
maharashtra,ratnagiri,ratnagiri (nachane),ginger(green),other,19-08-2025,6000,6500,6200
maharashtra,ratnagiri,ratnagiri (nachane),guar,other,19-08-2025,5000,5500,5200
maharashtra,sangli,sangli,green gram (moong)(whole),other,19-08-2025,8770,9600,9185
maharashtra,sangli,sangli,jowar(sorghum),other,19-08-2025,3699,3850,3775
maharashtra,sangli,sangli,jowar(sorghum),other,19-08-2025,3749,4800,4275
maharashtra,sangli,sangli,lentil (masur)(whole),other,19-08-2025,7000,7500,7250
maharashtra,sangli,"sangli(phale, bhajipura market)",pineapple,other,19-08-2025,1500,3500,2500
maharashtra,sangli,"sangli(phale, bhajipura market)",seetapal,other,19-08-2025,2000,4000,3000
maharashtra,sangli,vita,green chilli,other,19-08-2025,4000,5000,4500
maharashtra,satara,karad,bitter gourd,other,19-08-2025,2000,2500,2500
maharashtra,satara,karad,guar,other,19-08-2025,3000,3500,3500
maharashtra,satara,karad,peas wet,other,19-08-2025,4000,6000,6000
maharashtra,satara,satara,ginger(green),other,19-08-2025,2000,3500,2750
maharashtra,satara,satara,peas wet,other,19-08-2025,6000,7000,6500
maharashtra,satara,vai,bottle gourd,other,19-08-2025,1800,2500,2150
maharashtra,satara,vai,cabbage,other,19-08-2025,700,800,750
maharashtra,satara,vai,cucumbar(kheera),other,19-08-2025,1500,2000,1750
maharashtra,sholapur,solapur,green gram (moong)(whole),green (whole),19-08-2025,8840,8840,8840
maharashtra,sholapur,solapur,guava,other,19-08-2025,500,1600,800
maharashtra,sholapur,solapur,onion,red,19-08-2025,100,2200,1100
nagaland,dimapur,dimapur,bitter gourd,other,19-08-2025,4500,5500,5000
nagaland,dimapur,dimapur,green chilli,other,19-08-2025,9000,11000,10000
nagaland,kohima,kohima,ginger(green),green ginger,19-08-2025,18000,18200,18100
nct of delhi,delhi,"flower market,gazipur",lilly,other,19-08-2025,20,40,30
nct of delhi,delhi,"flower market,gazipur",marigold(loose),other,19-08-2025,80,120,100
nct of delhi,delhi,"flower market,gazipur",orchid,other,19-08-2025,25,31,28
odisha,bargarh,bargarh,bhindi(ladies finger),other,19-08-2025,2800,3000,2900
odisha,bargarh,bargarh,onion,other,19-08-2025,2300,2500,2400
odisha,bargarh,bargarh(barapalli),onion,other,19-08-2025,2300,2500,2400
odisha,bolangir,kantabaji,pointed gourd (parval),other,19-08-2025,4300,4500,4400
odisha,bolangir,kantabaji,tomato,other,19-08-2025,1800,2000,1900
odisha,boudh,boudh,bitter gourd,other,19-08-2025,4500,5500,5000
odisha,boudh,boudh,cauliflower,other,19-08-2025,5500,7000,6000
odisha,boudh,boudh,tomato,other,19-08-2025,4000,6000,5000
odisha,boudh,khunthabandha,bitter gourd,other,19-08-2025,4000,5000,4500
odisha,boudh,khunthabandha,cauliflower,other,19-08-2025,4000,6000,5000
odisha,boudh,khunthabandha,cucumbar(kheera),other,19-08-2025,2500,3500,3000
odisha,boudh,khunthabandha,green chilli,other,19-08-2025,6000,8000,7000
odisha,boudh,khunthabandha,potato,other,19-08-2025,1800,2500,2000
odisha,boudh,khunthabandha,tomato,other,19-08-2025,3500,5000,4000
odisha,cuttack,banki,cucumbar(kheera),other,19-08-2025,2350,2600,2500
odisha,cuttack,banki,ridgeguard(tori),other,19-08-2025,2350,2600,2500
odisha,dhenkanal,kamakhyanagar,cucumbar(kheera),cucumbar,19-08-2025,4000,4200,4000
odisha,dhenkanal,kamakhyanagar,potato,potato,19-08-2025,1900,2100,2000
odisha,gajapati,parlakhemundi,brinjal,other,19-08-2025,800,1000,900
odisha,jagatsinghpur,rahama,brinjal,other,19-08-2025,3000,6000,5000
odisha,jagatsinghpur,rahama,fish,other,19-08-2025,12000,43000,18000
odisha,jagatsinghpur,rahama,rice,other,19-08-2025,2800,6000,4000
odisha,mayurbhanja,karanjia,fish,other,19-08-2025,19000,20000,20000
odisha,mayurbhanja,karanjia,paddy(dhan)(common),other,19-08-2025,2300,2300,2300
odisha,sonepur,dungurapalli,pointed gourd (parval),other,19-08-2025,3200,3450,3250
odisha,sonepur,dungurapalli,potato,other,19-08-2025,2000,2000,2000
odisha,sonepur,pandkital,cabbage,other,19-08-2025,4000,4200,4120
odisha,sonepur,pandkital,pointed gourd (parval),other,19-08-2025,3000,3500,3200
odisha,sonepur,pandkital,potato,other,19-08-2025,2000,2000,2000
odisha,sundergarh,panposh,pumpkin,other,19-08-2025,1000,1400,1200
odisha,sundergarh,sargipali,carrot,other,19-08-2025,2500,3000,2700
punjab,amritsar,mehta,bitter gourd,bitter gourd,19-08-2025,1500,1500,1500
punjab,amritsar,mehta,sweet pumpkin,other,19-08-2025,1500,1500,1500
punjab,bhatinda,rampuraphul(nabha mandi),cucumbar(kheera),cucumbar,19-08-2025,1000,1800,1500
punjab,bhatinda,rampuraphul(nabha mandi),papaya,other,19-08-2025,2000,3000,2500
punjab,bhatinda,rampuraphul(nabha mandi),potato,other,19-08-2025,350,450,400
punjab,fatehgarh,bassi pathana,capsicum,capsicum,19-08-2025,5000,6000,5500
punjab,fatehgarh,bassi pathana,garlic,garlic,19-08-2025,7500,9000,8500
punjab,fatehgarh,bassi pathana,peas wet,peas wet,19-08-2025,7000,8500,7500
punjab,fatehgarh,sirhind,banana,other,19-08-2025,2600,3500,3000
punjab,fatehgarh,sirhind,bottle gourd,other,19-08-2025,1500,2300,1700
punjab,fatehgarh,sirhind,cucumbar(kheera),other,19-08-2025,1000,2000,1500
punjab,fatehgarh,sirhind,guava,other,19-08-2025,1500,4000,2500
punjab,fatehgarh,sirhind,mousambi(sweet lime),other,19-08-2025,2300,3500,3000
punjab,fatehgarh,sirhind,pear(marasebu),other,19-08-2025,4000,5000,4500
punjab,fazilka,fazilka,brinjal,other,19-08-2025,1000,2000,1500
punjab,fazilka,fazilka,cucumbar(kheera),cucumbar,19-08-2025,3000,5000,4000
punjab,fazilka,fazilka,garlic,other,19-08-2025,10000,15000,13000
punjab,fazilka,jalalabad,apple,other,19-08-2025,5500,6000,5700
punjab,fazilka,jalalabad,banana,other,19-08-2025,3100,3350,3200
punjab,fazilka,jalalabad,carrot,other,19-08-2025,2200,2300,2250
punjab,fazilka,jalalabad,peas wet,other,19-08-2025,7700,8000,7800
punjab,fazilka,jalalabad,pumpkin,other,19-08-2025,2300,2400,2350
punjab,fazilka,jalalabad,sweet pumpkin,other,19-08-2025,800,900,850
punjab,gurdaspur,gurdaspur,capsicum,other,19-08-2025,2000,2500,2300
punjab,gurdaspur,gurdaspur,cucumbar(kheera),other,19-08-2025,1400,1800,1600
punjab,gurdaspur,gurdaspur,green chilli,other,19-08-2025,2000,2200,2100
punjab,gurdaspur,gurdaspur,mousambi(sweet lime),other,19-08-2025,3500,3800,3600
punjab,gurdaspur,gurdaspur,potato,other,19-08-2025,700,800,750
punjab,gurdaspur,gurdaspur,pumpkin,other,19-08-2025,1000,1200,1100
punjab,hoshiarpur,garh shankar,cauliflower,cauliflower,19-08-2025,1200,2000,1500
punjab,hoshiarpur,garh shankar,ginger(green),green ginger,19-08-2025,4000,5000,4500
punjab,hoshiarpur,garh shankar,onion,other,19-08-2025,1500,1800,1700
punjab,jalandhar,bhogpur,green chilli,other,19-08-2025,1200,1200,1200
punjab,jalandhar,bhogpur,potato,other,19-08-2025,800,800,800
punjab,jalandhar,lohian khas,bhindi(ladies finger),other,19-08-2025,2500,2700,2600
punjab,jalandhar,mehatpur,potato,other,19-08-2025,1000,1200,1200
punjab,jalandhar,nakodar,tomato,other,19-08-2025,700,900,800
punjab,jalandhar,noor mehal,brinjal,other,19-08-2025,2000,2000,2000
punjab,jalandhar,noor mehal,pumpkin,other,19-08-2025,1700,1700,1700
punjab,kapurthala,kapurthala,bhindi(ladies finger),bhindi,19-08-2025,1500,2000,1800
punjab,kapurthala,kapurthala,brinjal,round,19-08-2025,900,1100,1000
punjab,kapurthala,kapurthala,garlic,garlic,19-08-2025,4000,4300,4100
punjab,ludhiana,khanna,banana,other,19-08-2025,1600,1600,1600
punjab,ludhiana,khanna,bhindi(ladies finger),other,19-08-2025,1000,2000,1500
punjab,ludhiana,khanna,brinjal,other,19-08-2025,1000,1700,1500
punjab,ludhiana,khanna,capsicum,capsicum,19-08-2025,3000,4000,3500
punjab,ludhiana,khanna,cauliflower,other,19-08-2025,2000,4000,3000
punjab,ludhiana,khanna,garlic,other,19-08-2025,3000,6000,4000
punjab,ludhiana,khanna,guava,guava,19-08-2025,1000,2500,1500
punjab,ludhiana,ludhiana,beetroot,other,19-08-2025,1000,1800,1300
punjab,ludhiana,ludhiana,bitter gourd,other,19-08-2025,1200,1800,1500
punjab,ludhiana,ludhiana,brinjal,other,19-08-2025,500,1200,800
punjab,ludhiana,ludhiana,pomegranate,other,19-08-2025,3000,7000,5000
punjab,ludhiana,ludhiana,pumpkin,other,19-08-2025,200,600,300
punjab,ludhiana,sahnewal,cucumbar(kheera),cucumbar,19-08-2025,1500,1500,1500
punjab,moga,baghapurana,brinjal,brinjal,19-08-2025,1500,2000,1700
punjab,moga,baghapurana,onion,local,19-08-2025,1800,2200,2000
punjab,moga,baghapurana,tomato,local,19-08-2025,4000,4500,4200
punjab,moga,kot ise khan,potato,other,19-08-2025,1000,1200,1100
punjab,moga,kot ise khan,ridgeguard(tori),other,19-08-2025,800,1000,900
punjab,moga,nihal singh wala,green chilli,other,19-08-2025,3500,4000,3800
punjab,mohali,kurali,bitter gourd,other,19-08-2025,1900,2100,2000
punjab,mohali,kurali,cucumbar(kheera),other,19-08-2025,2000,3500,2500
punjab,mohali,kurali,field pea,other,19-08-2025,9000,9500,9250
punjab,mohali,kurali,garlic,other,19-08-2025,7000,8000,7500
punjab,mohali,kurali,green chilli,other,19-08-2025,2000,2500,2300
punjab,mohali,lalru,bhindi(ladies finger),other,19-08-2025,2000,2000,2000
punjab,mohali,lalru,bitter gourd,other,19-08-2025,3000,3000,3000
punjab,nawanshahr,nawan shahar(subzi mandi),colacasia,other,19-08-2025,1300,1500,1370
punjab,nawanshahr,nawan shahar(subzi mandi),guava,other,19-08-2025,7000,8000,7600
punjab,nawanshahr,nawan shahar(subzi mandi),lime,other,19-08-2025,5000,5200,5100
punjab,nawanshahr,nawan shahar(subzi mandi),onion,other,19-08-2025,1800,2000,1900
punjab,nawanshahr,nawan shahar(subzi mandi),potato,potato,19-08-2025,800,1000,900
punjab,pathankot,pathankot,apple,apple,19-08-2025,4200,5200,5200
punjab,pathankot,pathankot,beetroot,beetroot,19-08-2025,1600,1800,1800
punjab,pathankot,pathankot,bhindi(ladies finger),bhindi,19-08-2025,1500,1800,1800
punjab,pathankot,pathankot,brinjal,brinjal,19-08-2025,900,1400,1400
punjab,pathankot,pathankot,carrot,carrot,19-08-2025,1200,1500,1500
punjab,pathankot,pathankot,tomato,tomato,19-08-2025,3600,4100,4100
punjab,patiala,ghanaur,tomato,other,19-08-2025,3000,4000,3500
punjab,patiala,nabha,banana,other,19-08-2025,1900,1900,1900
punjab,patiala,nabha,brinjal,other,19-08-2025,1000,1800,1400
punjab,patiala,nabha,capsicum,other,19-08-2025,3600,6000,4700
punjab,patiala,nabha,guava,other,19-08-2025,1500,2300,1900
punjab,patiala,nabha,mango,other,19-08-2025,7200,7200,7200
punjab,patiala,nabha,pear(marasebu),other,19-08-2025,1100,2000,1400
punjab,patiala,nabha,tomato,other,19-08-2025,3500,5500,4500
punjab,patiala,patiala,apple,apple,19-08-2025,3800,9700,7600
punjab,patiala,patiala,carrot,carrot,19-08-2025,1400,2000,1700
punjab,patiala,patiala,tomato,tomato,19-08-2025,5500,7500,6500
punjab,patiala,rajpura,tomato,local,19-08-2025,3500,4500,4000
punjab,patiala,samana,banana - green,other,19-08-2025,3500,5000,4000
punjab,patiala,samana,bitter gourd,bitter gourd,19-08-2025,4000,5000,4500
punjab,ropar (rupnagar),chamkaur sahib,apple,apple,19-08-2025,6850,7000,6900
punjab,ropar (rupnagar),chamkaur sahib,bottle gourd,other,19-08-2025,1350,1500,1400
punjab,ropar (rupnagar),chamkaur sahib,capsicum,other,19-08-2025,4850,5000,4900
punjab,ropar (rupnagar),chamkaur sahib,cauliflower,other,19-08-2025,3350,3500,3400
punjab,ropar (rupnagar),chamkaur sahib,garlic,average,19-08-2025,5850,6000,5900
punjab,ropar (rupnagar),chamkaur sahib,ginger(green),green ginger,19-08-2025,4850,5000,4900
punjab,sangrur,ahmedgarh,banana,other,19-08-2025,2500,2700,2700
punjab,sangrur,ahmedgarh,tomato,other,19-08-2025,5000,5300,5300
punjab,sangrur,dhuri,banana,banana - ripe,19-08-2025,1600,2000,1800
punjab,sangrur,dhuri,tomato,tomato,19-08-2025,4100,4500,4300
punjab,tarntaran,patti,round gourd,other,19-08-2025,1800,2200,2000
rajasthan,barmer,dhorimanna,cummin seed(jeera),cummin seed(jeera),19-08-2025,16000,19000,17500
rajasthan,beawar,beawar,wheat,other,19-08-2025,2300,2350,2325
rajasthan,bikaner,bikaner (f&v),bottle gourd,other,19-08-2025,1100,1300,1200
rajasthan,bikaner,bikaner (f&v),brinjal,other,19-08-2025,1700,1900,1800
rajasthan,bikaner,bikaner (f&v),guava,other,19-08-2025,1900,2100,2000
rajasthan,bikaner,bikaner (f&v),mousambi(sweet lime),other,19-08-2025,3100,3300,3200
rajasthan,bikaner,bikaner (f&v),potato,other,19-08-2025,1100,1300,1200
rajasthan,bikaner,bikaner (f&v),pumpkin,other,19-08-2025,1000,1200,1100
rajasthan,bikaner,bikaner (f&v),tender coconut,tender coconut,19-08-2025,59,61,60
rajasthan,bikaner,bikaner (f&v),tinda,other,19-08-2025,1700,1900,1800
rajasthan,dausa,lalsot,bengal gram(gram)(whole),other,19-08-2025,5700,5700,5700
rajasthan,dausa,lalsot,guar,other,19-08-2025,4575,4575,4575
rajasthan,ganganagar,sriganganagar (f&v),banana,other,19-08-2025,2500,2900,2700
rajasthan,ganganagar,sriganganagar (f&v),bitter gourd,other,19-08-2025,3000,3400,3200
rajasthan,ganganagar,sriganganagar (f&v),cabbage,other,19-08-2025,1300,1700,1500
rajasthan,hanumangarh,bhadara,onion,1st sort,19-08-2025,1800,2000,1960
rajasthan,jaipur,jaipur (f&v),apple,other,19-08-2025,4000,15000,9500
rajasthan,jaipur,jaipur (f&v),colacasia,colacasia,19-08-2025,1500,1800,1650
rajasthan,jaipur,jaipur (f&v),coriander(leaves),coriander,19-08-2025,3000,3500,3250
rajasthan,jaipur,jaipur (f&v),mint(pudina),mint(pudina),19-08-2025,1500,2000,1750
rajasthan,jaipur,jaipur (f&v),papaya,other,19-08-2025,1500,3500,2500
rajasthan,jaipur,jaipur (f&v),pomegranate,other,19-08-2025,5000,20000,12500
rajasthan,jaipur,jaipur (f&v),tinda,other,19-08-2025,4000,5000,4500
rajasthan,jaipur rural,bassi,wheat,other,19-08-2025,2482,2611,2546
rajasthan,jalore,jalore,cabbage,other,19-08-2025,800,1000,900
rajasthan,jodhpur,jodhpur (f&v),onion,other,19-08-2025,500,1500,1000
rajasthan,jodhpur,jodhpur (f&v),papaya,other,19-08-2025,800,2000,1400
rajasthan,jodhpur,jodhpur(f&v)(paota),capsicum,other,19-08-2025,4000,5500,5000
rajasthan,jodhpur,jodhpur(f&v)(paota),mango (raw-ripe),other,19-08-2025,6000,8000,7000
rajasthan,jodhpur,jodhpur(f&v)(paota),mint(pudina),other,19-08-2025,2000,2500,2200
rajasthan,jodhpur,jodhpur(f&v)(paota),round gourd,other,19-08-2025,500,2000,1000
rajasthan,jodhpur rural,ositan mathania,mustard,other,19-08-2025,6300,6500,6400
telangana,adilabad,adilabad(rythu bazar),cabbage,cabbage,19-08-2025,5000,5200,5000
telangana,hyderabad,l b nagar,cauliflower,cauliflower,19-08-2025,2000,3000,2500
telangana,hyderabad,mahboob manison,dry chillies,2nd sort,19-08-2025,7000,10000,8000
telangana,karimnagar,karimnagar,cauliflower,cauliflower,19-08-2025,4500,4500,4500
telangana,karimnagar,mallial(cheppial),paddy(dhan)(common),mtu-1010,19-08-2025,2320,2320,2320
telangana,medak,dubbak,paddy(dhan)(common),i.r. 64,19-08-2025,2320,2320,2320
telangana,nalgonda,devarakonda,paddy(dhan)(common),mtu-1010,19-08-2025,2300,2300,2300
telangana,nalgonda,devarkonda(dindi),paddy(dhan)(common),mtu-1010,19-08-2025,2300,2300,2300
telangana,nalgonda,huzumnagar(garidepally),paddy(dhan)(common),b p t,19-08-2025,2320,2320,2320
telangana,nalgonda,suryapeta,cowpea (lobia/karamani),other,19-08-2025,2559,2559,2559
